serial,year,asecwt,nchild,ftotval
22524,2022,3880.42,0,103197
22525,2022,3582.54,0,78157
22526,2022,3862.29,0,84041
22527,2022,5895.42,0,146325
22528,2022,5039.32,1,40005
22529,2022,3048.89,0,39318
22530,2022,3713.39,0,19359
22531,2022,4187.45,0,40015
22532,2022,3145.48,2,36424
22533,2022,2199.54,1,76275
22534,2022,2124.06,2,88493
22535,2022,3723.69,0,41750
22536,2022,2563.39,3,71468
22537,2022,2901.13,0,101480
22538,2022,3700.03,0,58623
22539,2022,4041.18,0,85953
22540,2022,4816.96,0,110881
22541,2022,2237.75,2,149548
22542,2022,2811.95,0,16537
22543,2022,4187.45,0,69133
22544,2022,3854.76,0,126810
22545,2022,3119.37,0,6127
22546,2022,3660.02,0,65000
22547,2022,3742.78,0,153890
22549,2022,3124.36,0,17916
22550,2022,3599.36,1,14040
22552,2022,4046.23,0,12264
22553,2022,4041.18,0,14736
22554,2022,4041.18,0,14688
22555,2022,1747.04,0,99100
22556,2022,2598.72,5,75500
22558,2022,3983.8,0,49034
22560,2022,3333.63,0,99356
22561,2022,3800.93,0,115305
22562,2022,3220.23,0,48408
22563,2022,5901.73,0,15418
22564,2022,2237.75,2,79435
22565,2022,3926.5,1,62000
22566,2022,4289.19,0,26445
22567,2022,3080.13,0,39179
22568,2022,3119.37,0,70058
22569,2022,3660.37,0,84486
22571,2022,1973.35,5,55004
22573,2022,4022.29,0,50376
22574,2022,3862.29,0,201
22575,2022,3880.42,1,124009
22576,2022,2055.87,2,71003
22577,2022,3742.78,0,17940
22578,2022,3090.07,1,63988
22579,2022,3985.78,1,91013
22580,2022,4580.78,0,10005
22584,2022,4242.38,0,52952
22587,2022,3326.4,0,201035
22589,2022,3641.5,0,14809
22591,2022,2070.43,2,97102
22592,2022,2230.07,1,22418
22593,2022,2134.4,1,23886
22595,2022,2582.95,4,43991
22596,2022,2564.09,2,33002
22597,2022,2549.84,4,266202
22598,2022,2638.89,1,36000
22600,2022,1918.62,0,85034
22601,2022,2193.39,1,20256
22602,2022,1869.18,1,197279
22603,2022,2077.56,2,61041
22604,2022,3136.97,0,39538
22605,2022,3947.5,0,48253
22606,2022,4200.11,4,119344
22607,2022,3136.97,0,37252
22609,2022,1788.97,1,626855
22610,2022,3641.75,0,27000
22612,2022,4241.65,2,116016
22613,2022,3946.7,0,55005
22614,2022,2158.19,0,96000
22616,2022,2689.67,2,91817
22618,2022,3950.88,0,150000
22619,2022,4067.63,0,20000
22620,2022,3578.52,0,77265
22621,2022,3270.72,0,32364
22622,2022,2068.63,2,119115
22623,2022,4744.13,1,28464
22624,2022,4027.35,1,154150
22625,2022,4407.09,0,85112
22626,2022,2286.64,2,312200
22627,2022,3873.66,0,234796
22628,2022,4336.07,1,120141
22629,2022,1909.42,0,28182
22630,2022,5070.6,0,85050
22631,2022,2327.15,2,150135
22632,2022,3153.47,0,31380
22633,2022,3896.28,1,88188
22634,2022,3548.93,2,210522
22636,2022,2509.96,0,95112
22640,2022,3082.21,0,33216
22641,2022,2578.12,0,55139
22642,2022,2271.55,1,217952
22643,2022,2011.35,3,99282
22644,2022,2440.56,1,50825
22645,2022,3657.25,0,36001
22646,2022,3583.05,0,38303
22647,2022,3918.92,0,24538
22649,2022,3137.48,0,8446
22650,2022,3566.3,0,188439
22652,2022,1848.63,1,70805
22653,2022,1890.36,0,58957
22654,2022,2019.16,3,273755
22655,2022,4178.96,0,183350
22656,2022,2080.88,4,82101
22661,2022,3573.48,0,48598
22662,2022,2004.82,1,67317
22663,2022,2986.95,0,106189
22664,2022,1809.87,4,39148
22665,2022,3420.34,1,38000
22667,2022,3393.4,0,112007
22668,2022,4133.35,0,413424
22669,2022,1409.55,2,68164
22670,2022,3420.34,4,30010
22671,2022,3604.95,0,42095
22672,2022,3207.26,0,71001
22673,2022,2283.73,3,71360
22674,2022,2200.25,2,95589
22675,2022,2598.62,3,41800
22676,2022,2119.94,1,5013
22677,2022,2717.64,2,242531
22678,2022,1818.13,2,45000
22679,2022,1975.3,0,121006
22680,2022,3289.16,2,0
22681,2022,1911.03,2,85163
22682,2022,2098.81,2,30000
22683,2022,2894.92,2,80028
22684,2022,4106.13,0,66212
22685,2022,2164.4,2,256655
22686,2022,1692.31,0,121000
22687,2022,3131.71,0,62340
22688,2022,3895.76,1,112310
22690,2022,1857.93,0,25401
22691,2022,4417.87,0,39676
22692,2022,2268.85,2,64302
22693,2022,4254.09,0,55100
22694,2022,3111.48,0,20890
22695,2022,3076.69,3,18544
22696,2022,1606.14,3,98716
22697,2022,3914.05,0,64836
22699,2022,1949.81,3,26600
22700,2022,4584.74,1,131105
22701,2022,3833.05,0,80000
22702,2022,3131.49,1,178265
22703,2022,3335.98,0,273812
22704,2022,2356.19,2,94132
22705,2022,4703.84,0,36768
22706,2022,4419.33,0,21752
22707,2022,2614.36,0,15983
22708,2022,2122.23,1,60001
22709,2022,3942.03,0,255958
22710,2022,3942.03,0,140325
22711,2022,3688.23,0,126202
22712,2022,2355.8,3,37600
22713,2022,2042.23,0,60003
22714,2022,3321.57,0,19543
22715,2022,3786.08,1,656
22723,2022,2100.62,2,552309
22725,2022,4039.21,0,119361
22726,2022,3937.87,0,70093
22729,2022,2539.64,0,10013
22730,2022,2097.01,0,136207
22731,2022,2229.61,2,0
22732,2022,1929.83,0,9800
22733,2022,2555.8,1,576556
22734,2022,4580.36,1,6001
22735,2022,2269.85,0,14748
22736,2022,2879.85,3,55013
22737,2022,2751.01,1,85712
22738,2022,1581.24,0,13929
22739,2022,2065.47,2,294056
22740,2022,2782.38,1,754
22741,2022,2007.85,3,108820
22742,2022,3181.39,2,53799
22743,2022,3248.15,0,101
22744,2022,3136.72,0,27600
22745,2022,1754.04,2,78886
22746,2022,1770.87,2,177061
22748,2022,3268.56,0,37472
22749,2022,4169.38,0,58442
22750,2022,4297.95,2,54742
22751,2022,3320.93,0,127046
22752,2022,4856.32,0,22500
22753,2022,2098.92,0,32960
22754,2022,2379.2,2,82000
22755,2022,3959.81,0,33244
22756,2022,4606.62,0,33500
22757,2022,1959.73,1,38000
22758,2022,3131.49,0,104611
22759,2022,3373.31,0,150002
22761,2022,3462.26,3,19272
22762,2022,3692.1,0,100720
22763,2022,2519.73,3,134204
22764,2022,2279.5,1,9200
22765,2022,4478.15,0,23153
22766,2022,4306.15,0,15094
22767,2022,3335.98,1,203842
22769,2022,1795.97,0,27178
22770,2022,2460.4,0,59351
22772,2022,2629.61,1,69000
22773,2022,2488.59,2,75532
22774,2022,3949.06,2,82371
22775,2022,2195.83,1,44902
22776,2022,3406.22,1,118147
22779,2022,2919.14,0,48015
22781,2022,3641.75,0,42002
22786,2022,3904.5,0,342093
22787,2022,1892.87,1,79926
22788,2022,3776.84,0,196856
22790,2022,2281.61,1,83383
22791,2022,2226.62,2,44604
22792,2022,4026.45,0,65261
22794,2022,3123.85,0,100000
22795,2022,3354.33,0,236466
22796,2022,3981.14,0,111510
22797,2022,4417.48,0,28208
22798,2022,4724.68,0,40002
22799,2022,4026.45,0,322849
22800,2022,3650.61,0,77468
22801,2022,3359.61,0,80565
22802,2022,3869.69,0,150028
22803,2022,3520.31,0,48982
22804,2022,3617.91,0,114875
22805,2022,1992.77,1,35062
22806,2022,3904.5,1,28246
22807,2022,1900.03,2,50240
22808,2022,4180.48,0,228128
22809,2022,4096.11,0,47150
22811,2022,4292.01,0,32265
22812,2022,3045.6,4,130002
22813,2022,5414.74,0,51002
22814,2022,4724.68,0,21130
22815,2022,3270.72,0,52692
22816,2022,2089.96,2,479101
22818,2022,3153.47,0,57880
22819,2022,2193.78,3,352800
22820,2022,3973.58,0,0
22821,2022,3566.21,0,29357
22822,2022,3562.56,0,57001
22823,2022,2842.69,0,26034
22824,2022,3113.8,0,69740
22825,2022,7763.65,0,61600
22826,2022,4241.65,0,166180
22827,2022,3579.28,0,677366
22828,2022,1908.95,2,213362
22830,2022,3873.66,1,134038
22831,2022,3336.37,1,160411
22832,2022,3614.83,0,40010
22834,2022,3343.46,0,155855
22835,2022,3153.47,0,26503
22836,2022,2473.07,3,201553
22837,2022,4813.09,0,20228
22838,2022,3139.49,0,26400
22839,2022,3422.83,0,69333
22840,2022,3153.47,0,114447
22842,2022,3542.41,0,94927
22844,2022,3336.37,0,88334
22846,2022,4096.11,0,72395
22847,2022,3136.97,0,33755
22849,2022,2842.69,0,32254
22850,2022,3947.5,0,218001
22851,2022,3758.04,0,166300
22853,2022,4003.18,0,68663
22854,2022,5689.63,0,49116
22855,2022,2469.79,2,116100
22857,2022,3042.01,0,38713
22858,2022,3922.83,0,145524
22859,2022,2158,2,95526
22860,2022,4128.93,2,112865
22862,2022,2089.96,2,55570
22875,2022,3633.55,0,146359
22876,2022,1920.57,0,29884
22877,2022,1682.5,2,34000
22880,2022,2559.78,0,160203
22881,2022,2398.85,2,270962
22882,2022,1989.11,0,80000
22883,2022,1744.09,0,32010
22885,2022,2157.32,2,58000
22886,2022,2007.98,0,20816
22888,2022,2347.48,1,71500
22889,2022,2868.46,0,98861
22890,2022,2509.94,2,180360
22891,2022,2311.16,0,117045
22892,2022,2632.79,0,112700
22893,2022,1541.9,2,317000
22894,2022,2137.68,2,271002
22895,2022,2099.96,2,863500
22896,2022,2368.17,2,57036
22897,2022,2997.31,0,12000
22898,2022,2075.87,2,198210
22899,2022,2224.55,4,171006
22900,2022,1999.24,1,175593
22901,2022,4115.34,0,16458
22902,2022,2349.7,1,79080
22903,2022,4085.35,0,198572
22906,2022,4007.64,0,277401
22909,2022,3025,0,115132
22910,2022,4977.29,3,185840
22911,2022,3807.72,1,467717
22912,2022,4538.37,0,130310
22914,2022,4368.18,0,148650
22915,2022,4152.76,0,98108
22916,2022,3044.07,0,14748
22917,2022,2752.55,0,50968
22918,2022,2252.93,1,132740
22919,2022,3504.37,0,47953
22921,2022,2491.33,1,139622
22922,2022,1853.13,0,102705
22923,2022,3918.92,0,19554
22924,2022,4352.38,0,12228
22925,2022,2743.88,0,55050
22926,2022,2118.5,0,12000
22928,2022,3645.9,0,23820
22929,2022,2067.54,0,34865
22930,2022,3513.22,0,8477
22931,2022,4206.56,1,148959
22932,2022,3663.72,0,38262
22933,2022,2083.76,0,38060
22934,2022,2752.55,1,19582
22935,2022,4497.85,0,9600
22936,2022,1878.32,1,41000
22937,2022,3997.67,0,10000
22938,2022,2448.67,0,28500
22939,2022,3498.77,0,46839
22940,2022,2687.1,0,26001
22941,2022,3044.07,0,43531
22942,2022,1821.33,0,51052
22943,2022,4510.4,1,111047
22944,2022,2028.64,1,147035
22945,2022,3499.49,1,76675
22946,2022,1694.99,2,45801
22947,2022,3019.58,0,33386
22948,2022,2057.88,0,31000
22949,2022,4234.12,0,13000
22950,2022,3918.92,0,26964
22952,2022,3726.46,0,253209
22953,2022,4559.68,0,50453
22954,2022,3645.9,0,106647
22955,2022,3000.98,0,95414
22957,2022,2421.39,0,23867
22958,2022,3243.8,0,65082
22959,2022,5260.87,2,18810
22960,2022,3966.23,0,44500
22963,2022,2756.76,0,17541
22964,2022,4060.78,0,107891
22965,2022,3168.77,0,16381
22966,2022,4957.87,4,46576
22968,2022,1793.85,0,22211
22969,2022,4005.72,0,85000
22970,2022,2004.82,1,82387
22971,2022,3639.99,0,47313
22973,2022,2455.24,0,11484
22975,2022,3435.77,0,36616
22976,2022,1871.2,0,80100
22979,2022,5162.05,0,8162
22980,2022,4165.04,0,48001
22981,2022,4169.54,0,829162
22982,2022,5490.91,0,85114
22983,2022,4152.55,0,50544
22985,2022,1773.27,4,25802
22986,2022,1692.32,3,454827
22989,2022,4400.32,1,28953
22990,2022,2093.32,3,20880
22991,2022,5350.77,0,41200
22992,2022,2542.01,1,25010
22993,2022,3463.3,0,456625
22995,2022,4671.24,0,4821
22996,2022,4079.84,1,86801
22997,2022,4424.75,0,71002
22998,2022,3483.14,2,30000
22999,2022,3498.77,0,19783
23000,2022,6319.12,0,91059
23003,2022,3261.08,0,15000
23004,2022,4424.75,0,136770
23006,2022,3710.18,0,52001
23009,2022,3482.18,0,19577
23010,2022,3883.35,0,62037
23011,2022,3628.86,0,34668
23012,2022,4695.52,0,10800
23015,2022,3785.3,0,75000
23017,2022,2766.02,2,24700
23019,2022,4090.94,0,383003
23020,2022,7286.68,0,10800
23046,2022,1648.7,0,676650
23047,2022,2368.88,1,29582
23048,2022,2512.65,0,90012
23049,2022,1842.46,0,35002
23050,2022,5239.58,1,14400
23051,2022,2466.52,3,43734
23052,2022,2039.78,0,40000
23054,2022,2346.51,0,109354
23056,2022,2373.22,1,79138
23058,2022,2751.69,0,4800
23059,2022,2454.99,2,35013
23061,2022,2110.06,2,238503
23062,2022,2560.42,0,121003
23063,2022,3181.76,2,132037
23064,2022,1945.92,0,58913
23066,2022,3039.16,1,93100
23067,2022,2497.74,1,28401
23068,2022,4270.71,0,47301
23070,2022,5211.22,0,28797
23071,2022,6529.07,0,7000
23072,2022,4423.96,1,65919
23073,2022,4455.56,0,42212
23074,2022,2925.74,1,135472
23075,2022,3555.8,1,43000
23076,2022,3063.59,1,42500
23077,2022,3353.12,3,53030
23078,2022,3232.25,0,14808
23079,2022,3005.25,0,12000
23080,2022,2306.36,2,72503
23081,2022,2143.95,1,109532
23082,2022,2174.79,1,80000
23083,2022,4169.2,1,81601
23084,2022,2367.19,2,257516
23085,2022,2665.83,1,30528
23086,2022,1856.77,0,54507
23087,2022,2651.39,0,40876
23088,2022,4561.62,0,60000
23089,2022,3704.61,2,67006
23090,2022,2241.18,0,76718
23091,2022,1854.01,2,46000
23092,2022,1888.92,1,77574
23093,2022,3711.27,1,314017
23094,2022,1732.07,0,20982
23095,2022,2628.1,1,108710
23096,2022,1990.6,0,80119
23097,2022,1611.28,0,70002
23098,2022,1710.59,0,65010
23099,2022,2393.91,2,163201
23100,2022,2111.41,0,20000
23101,2022,1634.7,2,77250
23102,2022,1831.18,2,208389
23103,2022,2130.44,1,158400
23106,2022,3023.3,0,19251
23107,2022,3639.99,0,150050
23108,2022,4601.22,0,66240
23109,2022,1714.92,2,83088
23110,2022,3360,3,537730
23111,2022,2739.69,0,37545
23112,2022,2669.22,0,30000
23113,2022,3230.58,0,1410250
23115,2022,1877.28,1,14975
23116,2022,2271.89,2,170400
23117,2022,2167.1,2,166300
23118,2022,2105.14,1,171564
23119,2022,1745.52,2,186875
23120,2022,1527.24,2,217010
23121,2022,1537,1,204178
23122,2022,4152.76,0,90006
23123,2022,2826.57,0,57748
23124,2022,2752.55,0,20722
23125,2022,3037.5,0,49482
23126,2022,2080.88,2,108473
23127,2022,2265.28,1,24401
23128,2022,3509.8,1,75945
23129,2022,3966.23,0,35004
23131,2022,3583.05,0,27582
23132,2022,3496.59,0,98002
23133,2022,3657.08,1,72810
23134,2022,3899.64,0,84000
23137,2022,3630.29,1,3600
23138,2022,2019.16,1,0
23139,2022,4373.45,1,113074
23140,2022,3152.21,0,25951
23141,2022,3785.92,0,46502
23146,2022,1837.43,1,171800
23147,2022,1968.06,3,29200
23148,2022,2224.04,1,178211
23149,2022,2066.72,1,85000
23150,2022,2169.94,2,90010
23151,2022,1988.2,2,68800
23152,2022,2087.49,2,91202
23153,2022,3713.62,1,74205
23154,2022,3506.86,0,56980
23155,2022,2813.37,0,126471
23156,2022,1909.24,1,63332
23157,2022,3583.05,0,43402
23158,2022,2019.57,3,119508
23159,2022,2144.84,1,111551
23161,2022,2986.95,0,44151
23162,2022,6270.56,0,33598
23163,2022,2236.59,0,457312
23164,2022,3039.21,0,8896
23165,2022,3479.56,0,144416
23166,2022,3772.74,0,85202
23167,2022,7012.31,0,180932
23168,2022,5777.06,0,76003
23170,2022,2405.54,1,81871
23171,2022,3937.32,0,18452
23172,2022,4810.87,1,472835
23173,2022,3023.3,0,22644
23174,2022,1714.92,3,204007
23175,2022,3881.42,2,181679
23176,2022,3207.26,0,13231
23177,2022,4087.96,0,4527
23178,2022,3966.23,0,73864
23179,2022,1974.64,2,407503
23180,2022,3500.21,0,250502
23181,2022,2117.98,2,468067
23183,2022,3918.92,0,37601
23184,2022,3785.92,0,164424
23185,2022,4352.38,0,45848
23186,2022,3621.87,0,185320
23187,2022,2275.91,1,42001
23188,2022,1722.98,2,78236
23189,2022,3360,2,164321
23190,2022,2083.54,2,301257
23191,2022,1605.68,1,160409
23193,2022,3091.3,0,49789
23194,2022,2313.74,1,82888
23195,2022,4193.57,0,37504
23196,2022,3463.3,0,75295
23198,2022,2540.57,0,119608
23199,2022,3937.32,0,32293
23200,2022,2451.86,0,91527
23201,2022,2318.81,4,332100
23202,2022,4407.84,0,85932
23203,2022,1993.68,1,70000
23204,2022,3881.42,0,58879
23205,2022,3157.19,0,41701
23206,2022,1725.07,1,3280
23208,2022,2614.22,3,82505
23209,2022,2610.23,3,47514
23212,2022,4237.21,2,213723
23213,2022,2449.18,2,252096
23215,2022,2009.69,2,376600
23216,2022,2734.18,2,264024
23217,2022,2198.27,2,127302
23218,2022,3687.49,2,276775
23219,2022,2749.48,1,66001
23220,2022,2333.05,1,145810
23221,2022,2133.93,1,176805
23222,2022,2202.58,2,279400
23223,2022,1826.37,1,296500
23224,2022,3159.16,4,198172
23225,2022,2052.1,1,145508
23226,2022,1858.58,1,123522
23227,2022,1696.27,3,400239
23228,2022,1634.7,2,412566
23229,2022,4185.66,0,83606
23231,2022,4678.49,0,25003
23232,2022,4324.36,0,10601
23234,2022,1731.65,1,150778
23235,2022,2374.78,2,85000
23236,2022,3208.4,0,55888
23237,2022,1839.78,2,247906
23238,2022,2606.33,3,75075
23239,2022,1991.09,2,80008
23240,2022,2826.57,0,45176
23241,2022,3500.21,0,135050
23242,2022,3037.5,0,76751
23243,2022,1974.64,2,80841
23244,2022,6413.14,0,77335
23245,2022,3923.83,0,70122
23246,2022,2491.33,2,165000
23247,2022,2019.16,3,249634
23248,2022,3501.89,0,35532
23249,2022,1508.18,1,97147
23250,2022,1861.97,1,191500
23252,2022,2423.76,2,116852
23253,2022,3444.05,0,57584
23254,2022,2475.11,3,252239
23255,2022,4537.87,0,53157
23256,2022,3151.7,0,47802
23257,2022,4086.73,0,62221
23261,2022,2932.84,0,23122
23262,2022,3123.85,0,33488
23263,2022,4086.73,0,33127
23264,2022,1977.83,4,144001
23265,2022,4308.88,0,138299
23266,2022,2404.13,1,37554
23267,2022,6623.16,1,53003
23268,2022,2303.46,2,167390
23270,2022,1774.85,1,187321
23271,2022,2475.11,4,126135
23274,2022,2597.13,3,168011
23277,2022,2846.83,4,34560
23278,2022,2645.99,2,130122
23279,2022,2372.7,1,266416
23280,2022,3571.27,0,130422
23281,2022,3436.34,0,18000
23283,2022,4279.15,0,31950
23284,2022,3146.41,0,30916
23285,2022,3215.37,0,64470
23286,2022,3983.3,0,2200
23287,2022,4279.15,0,191092
23288,2022,2034.74,2,154009
23289,2022,3462.26,2,284600
23290,2022,3320.39,1,88196
23291,2022,1645.92,1,38000
23292,2022,3688.78,0,35000
23293,2022,3283.9,0,119975
23294,2022,3346.82,0,170035
23296,2022,2445.38,4,4000
23297,2022,2093.71,4,95370
23298,2022,2090.38,1,159682
23299,2022,1873.65,1,105750
23300,2022,2075.54,3,284796
23301,2022,3263.4,0,87559
23303,2022,3131.49,0,85500
23304,2022,3131.49,0,182602
23305,2022,3883.13,0,190700
23306,2022,2912.6,0,57424
23307,2022,2247.62,1,23000
23309,2022,1990.45,2,212110
23310,2022,3540.99,3,151000
23311,2022,4654.29,0,73251
23312,2022,3321.57,0,88802
23314,2022,2059.66,3,57320
23320,2022,2616.96,1,774561
23321,2022,3837.46,2,210002
23322,2022,2326.3,1,117000
23324,2022,2153.98,2,186570
23325,2022,1832.18,3,91764
23326,2022,3938.67,1,172752
23327,2022,1779.19,1,118113
23328,2022,3692.1,0,3501
23329,2022,3060.94,1,23460
23331,2022,3436.34,0,16570
23332,2022,3942.03,0,226003
23333,2022,4843.52,0,1744
23334,2022,2552.38,2,26202
23335,2022,2154.28,1,155825
23336,2022,7430.66,0,112021
23338,2022,2132.36,0,25600
23339,2022,2153.17,2,67156
23340,2022,2552.38,1,94500
23341,2022,2969.42,2,13003
23344,2022,3960.54,0,90290
23345,2022,3937.87,0,181036
23348,2022,1770.46,0,33102
23351,2022,4506.55,0,59782
23353,2022,2448.27,0,73602
23355,2022,2889.94,2,126602
23356,2022,2780.18,0,20893
23360,2022,1966.78,1,53003
23361,2022,3226.54,0,34568
23362,2022,4379.77,0,70105
23363,2022,3156.79,0,28698
23364,2022,4235.61,0,185431
23365,2022,3695.55,0,141010
23366,2022,2060.38,3,41400
23368,2022,2697.13,0,194020
23371,2022,3152.5,0,50704
23372,2022,3067.09,0,208040
23373,2022,3268.14,0,65000
23374,2022,3268.14,0,98000
23375,2022,3501.69,0,87000
23376,2022,3026.24,0,43842
23377,2022,3190.56,0,103564
23378,2022,3121.64,0,54164
23379,2022,4155.8,0,75180
23380,2022,3268.14,0,275320
23382,2022,3048.84,0,39985
23393,2022,3152.5,0,73538
23394,2022,2709.8,0,99907
23395,2022,2034.6,1,105002
23396,2022,3195.62,0,26633
23399,2022,3877.35,0,51200
23400,2022,3954.72,0,79500
23401,2022,2793.23,0,22210
23402,2022,3231.32,0,109379
23403,2022,1934.72,3,209172
23405,2022,3832.29,0,40386
23407,2022,4040.99,0,54004
23409,2022,3467.31,0,64633
23410,2022,1911.58,2,110002
23411,2022,3241.68,0,176505
23412,2022,1786.21,3,157002
23413,2022,3962,0,28865
23414,2022,3483.58,0,173801
23415,2022,2340.34,2,152590
23416,2022,2288.89,3,159260
23417,2022,2101.51,1,24336
23418,2022,3204.27,0,51868
23420,2022,3832.78,0,75516
23422,2022,2477.25,1,89055
23423,2022,2522.57,2,173781
23424,2022,3996.86,0,18175
23425,2022,4460.91,0,45001
23427,2022,3241.68,0,97035
23428,2022,3156.79,0,173242
23430,2022,4744.29,0,40004
23432,2022,3142.04,0,87659
23438,2022,3231.32,0,28524
23439,2022,3467.31,0,74882
23440,2022,1786.74,1,165016
23442,2022,3142.04,0,146940
23444,2022,4495.06,0,178009
23445,2022,4161.35,0,65000
23447,2022,2269.6,1,52100
23448,2022,2697.13,0,76457
23449,2022,4792.93,0,34000
23450,2022,4648.86,0,79151
23451,2022,2793.23,0,24000
23452,2022,2793.23,0,23593
23453,2022,3501.69,0,75024
23454,2022,2086.72,3,7801
23455,2022,3167.3,0,32160
23457,2022,2060.38,3,108316
23463,2022,2972.53,0,14792
23465,2022,2354.64,2,122967
23466,2022,2663.24,2,81411
23467,2022,2113.66,2,99415
23468,2022,4121.06,0,13314
23471,2022,3236.06,0,36305
23476,2022,1859.06,0,11574
23477,2022,3226.54,0,57984
23478,2022,3814.87,0,107389
23479,2022,2004.1,1,10000
23482,2022,3877.35,0,11326
23483,2022,3562.45,0,37376
23484,2022,3121.64,0,23609
23485,2022,2857.22,0,18840
23487,2022,3231.32,0,21431
23488,2022,3265.48,0,14910
23489,2022,2780.18,0,12678
23490,2022,3175.01,0,14822
23491,2022,2257.1,5,20640
23492,2022,2042.78,0,33432
23493,2022,3948,3,15202
23494,2022,3034.91,0,18038
23495,2022,4885.36,0,21580
23497,2022,3863.22,0,144332
23505,2022,2329.63,2,32537
23506,2022,5054.92,2,65008
23507,2022,2108.76,4,33720
23508,2022,1844.47,0,670040
23509,2022,2260.24,2,20000
23510,2022,3877.35,0,45003
23518,2022,3778.79,0,28000
23525,2022,3167.3,0,18198
23526,2022,3313.21,0,68750
23527,2022,3321.32,0,10000
23531,2022,3175.65,0,115934
23534,2022,3189.29,0,1655054
23538,2022,2584.21,0,140209
23541,2022,3121.64,0,53585
23550,2022,3225.47,0,98488
23555,2022,6019.41,0,21218
23556,2022,3234.91,1,44481
23557,2022,3240.61,0,13202
23559,2022,2044.15,1,166854
23560,2022,2514.52,0,149903
23566,2022,2044.15,1,42002
23567,2022,2596.34,0,16410
23568,2022,2165.31,2,49501
23569,2022,2709.8,0,94000
23570,2022,3258.49,0,73590
23571,2022,1966.78,3,107856
23572,2022,2028.89,0,100529
23573,2022,2709.8,0,52565
23574,2022,3034.91,0,36668
23575,2022,3067.09,1,48680
23576,2022,3796.53,0,40800
23577,2022,1741.59,2,131046
23578,2022,1902.65,2,190082
23579,2022,3052.76,0,152401
23580,2022,3012.1,0,139982
23581,2022,4739.88,0,8000
23582,2022,2024.81,1,56728
23583,2022,2709.8,0,138800
23591,2022,2130.39,0,63250
23592,2022,3785.25,5,28086
23593,2022,2608.43,1,20000
23596,2022,2607.05,3,150000
23599,2022,2733.51,4,86332
23601,2022,3462.43,1,50115
23604,2022,2647.54,2,236440
23609,2022,1685.35,0,27738
23610,2022,1629.47,1,34062
23611,2022,1872.39,0,75180
23612,2022,4152.77,0,53020
23616,2022,3175.21,0,108986
23617,2022,2641.83,0,57273
23618,2022,2990.16,0,226962
23621,2022,3092.06,0,93130
23622,2022,3092.06,0,30648
23623,2022,2543.1,0,23340
23625,2022,3165.06,0,87960
23626,2022,4486.07,0,62805
